"File.Name","Sample.Class","Injection.ID","Sample.ID","Sample.Group","Injection.Replicate","Technical.Replicate","Metabolite","Label_enrichment","Experiment","Assay.Date","Curve.Concentrations","Group.Index","Sample.Index","Run.Index","Extraction.Method","Sample.Type","Condition","Concentration","Issup","Treatment","Cell.Line","alpha","beta","conc_foc","Curve_adj","included","MFC_c","Signal","Signal_MFC","Signal_MFC_QC","Conc_raw"
"20241016_PA_Test_Var02_063","Sample","Cells_1_2","Cells_1","Cells",2,1,"Spermidine",0,"Stability",20241016,,,,2,,,,,,,,4.11114411640933,0.654432245161856,,,,1.00897103107089,19051.908,18882.5123946115,18419.1989890487,1.71993472141975
"20241016_PA_Test_Var02_064","Sample","Cells_2_2","Cells_2","Cells",2,2,"Spermidine",0,"Stability",20241016,,,,2,,,,,,,,4.11114411640933,0.654432245161856,,,,0.912319222163943,19696.852,21589.8684599462,20418.928957518,2.01330937856658
"20241016_PA_Test_Var02_065","Sample","Cells_3_1","Cells_3","Cells",1,3,"Spermidine",0,"Stability",20241016,,,,2,,,,,,,,4.11114411640933,0.654432245161856,,,,0.91596720662833,17554.996,19165.5289326567,18536.5207544925,1.73670283206903
"20241016_PA_Test_Var02_066","Sample","Cells_4_2","Cells_4","Cells",2,4,"Spermidine",0,"Stability",20241016,,,,2,,,,,,,,4.11114411640933,0.654432245161856,,,,1.06296627772185,18522.211,17425.0222120845,16255.0110435544,1.42090334615247
"20241016_PA_Test_Var02_067","Sample","Cells_5_2","Cells_5","Cells",2,5,"Spermidine",0,"Stability",20241016,,,,2,,,,,,,,4.11114411640933,0.654432245161856,,,,0.995910335513808,17362.201,17433.498158288,16579.7614426579,1.46450871166013
"20241016_PA_Test_Var02_068","Sample","Cells_6_2","Cells_6","Cells",2,6,"Spermidine",0,"Stability",20241016,,,,2,,,,,,,,4.11114411640933,0.654432245161856,,,,1.00408966448619,17863.025,17790.2687696131,16966.2816100709,1.51699869154421
"20241016_PA_Test_Var02_008","Curve","Curve01_1","Curve01","Curve",1,,"Spermine",0,"Stability",20241016,0,,,2,,,,,,,,5.12153349006694,1.02818100702935,,,,,57.791,54.272289339571,,
"20241016_PA_Test_Var02_009","Curve","Curve02_1","Curve02","Curve",1,,"Spermine",0,"Stability",20241016,0.0015625,,,2,,,,,,,,5.12153349006694,1.02818100702935,0.1,165.642462465532,"yes",,233.741,219.914751805103,,
"20241016_PA_Test_Var02_010","Curve","Curve03_1","Curve03","Curve",1,,"Spermine",0,"Stability",20241016,0.003125,,,2,,,,,,,,5.12153349006694,1.02818100702935,0.1,312.304438106696,"yes",,388.904,366.576727446267,,
"20241016_PA_Test_Var02_011","Curve","Curve04_1","Curve04","Curve",1,,"Spermine",0,"Stability",20241016,0.00625,,,2,,,,,,,,5.12153349006694,1.02818100702935,0.1,642.099718504772,"yes",,737.419,696.372007844343,,
"20241016_PA_Test_Var02_012","Curve","Curve05_1","Curve05","Curve",1,,"Spermine",0,"Stability",20241016,0.0125,,,2,,,,,,,,5.12153349006694,1.02818100702935,0.1,1339.45147357539,"yes",,1473.139,1393.72376291496,,
"20241016_PA_Test_Var02_013","Curve","Curve06_1","Curve06","Curve",1,,"Spermine",0,"Stability",20241016,0.025,,,2,,,,,,,,5.12153349006694,1.02818100702935,0.1,3106.59853761905,"yes",,3334.773,3160.87082695862,,
"20241016_PA_Test_Var02_014","Curve","Curve07_1","Curve07","Curve",1,,"Spermine",0,"Stability",20241016,0.05,,,2,,,,,,,,5.12153349006694,1.02818100702935,0.1,6708.97426443271,"yes",,7122.062,6763.24655377228,,
"20241016_PA_Test_Var02_015","Curve","Curve08_1","Curve08","Curve",1,,"Spermine",0,"Stability",20241016,0.1,,,2,,,,,,,,5.12153349006694,1.02818100702935,0.1,14174.9535062194,"yes",,14956.201,14229.225795559,,
"20241016_PA_Test_Var02_016","Curve","Curve09_1","Curve09","Curve",1,,"Spermine",0,"Stability",20241016,0.25,,,2,,,,,,,,5.12153349006694,1.02818100702935,0.1,35104.9091593492,"yes",,36886.441,35159.1814486888,,
"20241016_PA_Test_Var02_017","Curve","Curve10_1","Curve10","Curve",1,,"Spermine",0,"Stability",20241016,0.5,,,2,,,,,,,,5.12153349006694,1.02818100702935,0.1,64912.5018375554,"yes",,68030.828,64966.7741268949,,
"20241016_PA_Test_Var02_018","Curve","Curve11_1","Curve11","Curve",1,,"Spermine",0,"Stability",20241016,1,,,2,,,,,,,,5.12153349006694,1.02818100702935,0.1,98435.4793207343,"no",,102941.484,98489.7516100739,,
"20241016_PA_Test_Var02_019","Curve","Curve12_1","Curve12","Curve",1,,"Spermine",0,"Stability",20241016,2.5,,,2,,,,,,,,5.12153349006694,1.02818100702935,0.1,167519.38042125,"no",,174818.953,167573.652710589,,
"20241016_PA_Test_Var02_020","Curve","Curve13_1","Curve13","Curve",1,,"Spermine",0,"Stability",20241016,5,,,2,,,,,"x",,,5.12153349006694,1.02818100702935,0.1,297852.873521538,"no",,310202.688,297907.145810877,,
"20241016_PA_Test_Var02_021","Curve","Curve14_1","Curve14","Curve",1,,"Spermine",0,"Stability",20241016,10,,,2,,,,,,,,5.12153349006694,1.02818100702935,0.1,434025.104840005,"no",,451142.875,434079.377129345,,
"20241016_PA_Test_Var02_029","QC","QC01","QC01","QC",1,,"Spermine",0,"Stability",20241016,,,,2,,,,,"x",,,5.12153349006694,1.02818100702935,,,,1.0949507755701,62360.77,56953.0351421789,56658.8350506633,0.438356856552422
"20241016_PA_Test_Var02_030","QC spike","Spike01","Spike","Spike",1,,"Spermine",0,"Stability",20241016,,,,2,,,,,"x",,,5.12153349006694,1.02818100702935,,,,,302132.125,,,
"20241016_PA_Test_Var02_031","QC","QC02","QC02","QC",2,,"Spermine",0,"Stability",20241016,,,,2,,,,,"x",,,5.12153349006694,1.02818100702935,,,,1.0908558075901,62988.672,57742.4363162656,56628.8922831506,0.438131543853338
"20241016_PA_Test_Var02_032","QC spike","Spike02","Spike","Spike",2,,"Spermine",0,"Stability",20241016,,,,2,,,,,"x",,,5.12153349006694,1.02818100702935,,,,,326751.125,,,
"20241016_PA_Test_Var02_033","QC","QC03","QC03","QC",3,,"Spermine",0,"Stability",20241016,,,,2,,,,,"x",,,5.12153349006694,1.02818100702935,,,,1.10874593186696,67018.547,60445.3599997893,58450.1474801253,0.451830210629885
"20241016_PA_Test_Var02_034","QC spike","Spike03","Spike","Spike",3,,"Spermine",0,"Stability",20241016,,,,2,,,,,"x",,,5.12153349006694,1.02818100702935,,,,,340413.938,,,
"20241016_PA_Test_Var02_035","QC","QC04","QC04","QC",4,,"Spermine",0,"Stability",20241016,,,,2,,,,,"x",,,5.12153349006694,1.02818100702935,,,,1.0889183414195,64027.703,58799.3613153164,56073.7996580863,0.433954001430774
"20241016_PA_Test_Var02_036","QC spike","Spike04","Spike","Spike",4,,"Spermine",0,"Stability",20241016,,,,2,,,,,"x",,,5.12153349006694,1.02818100702935,,,,,306780.188,,,
"20241016_PA_Test_Var02_037","Curve","Curve01_2","Curve01","Curve",2,,"Spermine",0,"Stability",20241016,0,,,2,,,,,,,,5.12153349006694,1.02818100702935,,,,,119.857,123.239612417361,,
"20241016_PA_Test_Var02_038","Curve","Curve02_2","Curve02","Curve",2,,"Spermine",0,"Stability",20241016,0.0015625,,,2,,,,,,,,5.12153349006694,1.02818100702935,,,,,255.843,263.595580002825,,
"20241016_PA_Test_Var02_039","Curve","Curve03_2","Curve03","Curve",2,,"Spermine",0,"Stability",20241016,0.003125,,,2,,,,,,,,5.12153349006694,1.02818100702935,,,,,381.809,394.176008543226,,
"20241016_PA_Test_Var02_040","Curve","Curve04_2","Curve04","Curve",2,,"Spermine",0,"Stability",20241016,0.00625,,,2,,,,,,,,5.12153349006694,1.02818100702935,0.1,617.949999495646,"yes",,716.48,741.189611913007,,
"20241016_PA_Test_Var02_041","Curve","Curve05_2","Curve05","Curve",2,,"Spermine",0,"Stability",20241016,0.0125,,,2,,,,,,,,5.12153349006694,1.02818100702935,0.1,1358.66854983088,"yes",,1429.595,1481.90816224824,,
"20241016_PA_Test_Var02_042","Curve","Curve06_2","Curve06","Curve",2,,"Spermine",0,"Stability",20241016,0.025,,,2,,,,,,,,5.12153349006694,1.02818100702935,0.1,2972.21235476996,"yes",,2980.101,3095.45196718732,,
"20241016_PA_Test_Var02_043","Curve","Curve07_2","Curve07","Curve",2,,"Spermine",0,"Stability",20241016,0.05,,,2,,,,,,,,5.12153349006694,1.02818100702935,0.1,7073.79542595028,"no",,6914.709,7197.03503836765,,
"20241016_PA_Test_Var02_044","Curve","Curve08_2","Curve08","Curve",2,,"Spermine",0,"Stability",20241016,0.1,,,2,,,,,,,,5.12153349006694,1.02818100702935,0.1,15909.8689343702,"no",,15372.68,16033.1085467875,,
"20241016_PA_Test_Var02_045","Curve","Curve09_2","Curve09","Curve",2,,"Spermine",0,"Stability",20241016,0.25,,,2,,,,,,,,5.12153349006694,1.02818100702935,0.1,38500.5465067588,"no",,36956.977,38623.7861191762,,
"20241016_PA_Test_Var02_046","Curve","Curve10_2","Curve10","Curve",2,,"Spermine",0,"Stability",20241016,0.5,,,2,,,,,,,,5.12153349006694,1.02818100702935,0.1,69989.7423098857,"yes",,66949.594,70112.9819223031,,
"20241016_PA_Test_Var02_047","Curve","Curve11_2","Curve11","Curve",2,,"Spermine",0,"Stability",20241016,1,,,2,,,,,,,,5.12153349006694,1.02818100702935,0.1,115350.430507536,"yes",,110036.953,115473.670119953,,
"20241016_PA_Test_Var02_048","Curve","Curve12_2","Curve12","Curve",2,,"Spermine",0,"Stability",20241016,2.5,,,2,,,,,,,,5.12153349006694,1.02818100702935,0.1,194129.182621366,"no",,184725.25,194252.422233783,,
"20241016_PA_Test_Var02_049","Curve","Curve13_2","Curve13","Curve",2,,"Spermine",0,"Stability",20241016,5,,,2,,,,,"x",,,5.12153349006694,1.02818100702935,0.1,342304.876113396,"no",,324961.281,342428.115725813,,
"20241016_PA_Test_Var02_050","Curve","Curve14_2","Curve14","Curve",2,,"Spermine",0,"Stability",20241016,10,,,2,,,,,,,,5.12153349006694,1.02818100702935,0.1,544152.49716965,"no",,515444.25,544275.736782067,,
"20241016_PA_Test_Var02_051","Sample","Cells_1_1","Cells_1","Cells",1,1,"Spermine",0,"Stability",20241016,,,,2,,,,,,,,5.12153349006694,1.02818100702935,,,,1.02489511748167,33799.207,32978.2105734388,32631.6862329092,0.2563111812316
"20241016_PA_Test_Var02_052","Sample","Cells_2_3","Cells_2","Cells",3,2,"Spermine",0,"Stability",20241016,,,,2,,,,,,,,5.12153349006694,1.02818100702935,,,,0.915027315529473,32702.154,35738.9920989158,34200.3577706778,0.268287100847253
"20241016_PA_Test_Var02_053","Sample","Cells_3_3","Cells_3","Cells",3,3,"Spermine",0,"Stability",20241016,,,,2,,,,,,,,5.12153349006694,1.02818100702935,,,,0.899050778261689,33305.191,37044.838629021,35511.4570370095,0.278285025446524
"20241016_PA_Test_Var02_054","Sample","Cells_4_1","Cells_4","Cells",1,4,"Spermine",0,"Stability",20241016,,,,2,,,,,,,,5.12153349006694,1.02818100702935,,,,1.08781165104509,38410.402,35309.7909579275,34752.1566417779,0.272496158388278
"20241016_PA_Test_Var02_055","Sample","Cells_5_1","Cells_5","Cells",1,5,"Spermine",0,"Stability",20241016,,,,2,,,,,,,,5.12153349006694,1.02818100702935,,,,0.950898167080361,31454.311,33078.5273217818,32789.6396368245,0.257517768352976
"20241016_PA_Test_Var02_056","Sample","Cells_6_1","Cells_6","Cells",1,6,"Spermine",0,"Stability",20241016,,,,2,,,,,,,,5.12153349006694,1.02818100702935,,,,1.02877637417833,35842.836,34840.2596517899,34351.1978796225,0.269437875248005
"20241016_PA_Test_Var02_057","Sample","Cells_1_3","Cells_1","Cells",3,1,"Spermine",0,"Stability",20241016,,,,2,,,,,,,,5.12153349006694,1.02818100702935,,,,0.992980573153584,37399.367,37663.7449021024,36806.8182964907,0.28815300364166
"20241016_PA_Test_Var02_058","Sample","Cells_2_1","Cells_2","Cells",1,2,"Spermine",0,"Stability",20241016,,,,2,,,,,,,,5.12153349006694,1.02818100702935,,,,0.945360293705756,34709.301,36715.4208095007,35816.7547724784,0.28061163941292
"20241016_PA_Test_Var02_059","Sample","Cells_3_2","Cells_3","Cells",2,3,"Spermine",0,"Stability",20241016,,,,2,,,,,,,,5.12153349006694,1.02818100702935,,,,0.907363321780017,34694.375,38236.4750339901,36781.3297929445,0.287958926781493
"20241016_PA_Test_Var02_060","Sample","Cells_4_3","Cells_4","Cells",3,4,"Spermine",0,"Stability",20241016,,,,2,,,,,,,,5.12153349006694,1.02818100702935,,,,1.03912153269897,34794.895,33484.9138479743,31987.9493939385,0.251392088403581
"20241016_PA_Test_Var02_061","Sample","Cells_5_3","Cells_5","Cells",3,5,"Spermine",0,"Stability",20241016,,,,2,,,,,,,,5.12153349006694,1.02818100702935,,,,0.930155115980686,30772.602,33083.3013454489,31879.741123524,0.250564953705005
"20241016_PA_Test_Var02_062","Sample","Cells_6_3","Cells_6","Cells",3,6,"Spermine",0,"Stability",20241016,,,,2,,,,,,,,5.12153349006694,1.02818100702935,,,,0.978090916324867,38143.508,38997.9166183472,37843.0439458056,0.296040036259428
"20241016_PA_Test_Var02_063","Sample","Cells_1_2","Cells_1","Cells",2,1,"Spermine",0,"Stability",20241016,,,,2,,,,,,,,5.12153349006694,1.02818100702935,,,,1.00897103107089,35802.484,35484.1545470344,35048.5645192927,0.27475636514444
"20241016_PA_Test_Var02_064","Sample","Cells_2_2","Cells_2","Cells",2,2,"Spermine",0,"Stability",20241016,,,,2,,,,,,,,5.12153349006694,1.02818100702935,,,,0.912319222163943,34637.84,37966.7984171615,36777.9026528747,0.28793283126171
"20241016_PA_Test_Var02_065","Sample","Cells_3_1","Cells_3","Cells",1,3,"Spermine",0,"Stability",20241016,,,,2,,,,,,,,5.12153349006694,1.02818100702935,,,,0.91596720662833,33914.641,37026.0428043484,36376.5411182653,0.284876252500861
"20241016_PA_Test_Var02_066","Sample","Cells_4_2","Cells_4","Cells",2,4,"Spermine",0,"Stability",20241016,,,,2,,,,,,,,5.12153349006694,1.02818100702935,,,,1.06296627772185,36087.297,33949.6160474087,32600.8852503749,0.256075877589908
"20241016_PA_Test_Var02_067","Sample","Cells_5_2","Cells_5","Cells",2,5,"Spermine",0,"Stability",20241016,,,,2,,,,,,,,5.12153349006694,1.02818100702935,,,,0.995910335513808,32795.348,32930.0207363349,32011.0316850827,0.25156851751603
"20241016_PA_Test_Var02_068","Sample","Cells_6_2","Cells_6","Cells",2,6,"Spermine",0,"Stability",20241016,,,,2,,,,,,,,5.12153349006694,1.02818100702935,,,,1.00408966448619,35017.41,34874.783835086,33961.2405339543,0.266462566012076
"20241017_PA_Test_Var03_008","Curve","Curve01_1","Curve01","Curve",1,,"Putrescine",0,"Stability",20241017,0,,,3,,,,,,,,2.40314238537702,0.62531570982977,,,,,1.771,1.69269639889361,,
"20241017_PA_Test_Var03_009","Curve","Curve02_1","Curve02","Curve",1,,"Putrescine",0,"Stability",20241017,0.0015625,,,3,,,,,,,,2.40314238537702,0.62531570982977,,,,,0.745,0.714765138176627,,
"20241017_PA_Test_Var03_010","Curve","Curve03_1","Curve03","Curve",1,,"Putrescine",0,"Stability",20241017,0.003125,,,3,,,,,,,,2.40314238537702,0.62531570982977,,,,,6.553,6.31102796037633,,
"20241017_PA_Test_Var03_011","Curve","Curve04_1","Curve04","Curve",1,,"Putrescine",0,"Stability",20241017,0.00625,,,3,,,,,,,,2.40314238537702,0.62531570982977,,,,,4.282,4.13967036803938,,
"20241017_PA_Test_Var03_012","Curve","Curve05_1","Curve05","Curve",1,,"Putrescine",0,"Stability",20241017,0.0125,,,3,,,,,,,,2.40314238537702,0.62531570982977,0.5,9.42701305998061,"no",,11.458,11.1197094588742,,
"20241017_PA_Test_Var03_013","Curve","Curve06_1","Curve06","Curve",1,,"Putrescine",0,"Stability",20241017,0.025,,,3,,,,,,,,2.40314238537702,0.62531570982977,0.5,14.4354977704783,"no",,16.555,16.1281941693719,,
"20241017_PA_Test_Var03_014","Curve","Curve07_1","Curve07","Curve",1,,"Putrescine",0,"Stability",20241017,0.05,,,3,,,,,,,,2.40314238537702,0.62531570982977,0.5,31.9531355441468,"no",,34.403,33.6458319430405,,
"20241017_PA_Test_Var03_015","Curve","Curve08_1","Curve08","Curve",1,,"Putrescine",0,"Stability",20241017,0.1,,,3,,,,,,,,2.40314238537702,0.62531570982977,0.5,60.5794787257387,"yes",,63.427,62.2721751246323,,
"20241017_PA_Test_Var03_016","Curve","Curve09_1","Curve09","Curve",1,,"Putrescine",0,"Stability",20241017,0.25,,,3,,,,,,,,2.40314238537702,0.62531570982977,0.5,110.270264706994,"yes",,113.596,111.962961105888,,
"20241017_PA_Test_Var03_017","Curve","Curve10_1","Curve10","Curve",1,,"Putrescine",0,"Stability",20241017,0.5,,,3,,,,,,,,2.40314238537702,0.62531570982977,0.5,175.695332576018,"yes",,179.273,177.388028974911,,
"20241017_PA_Test_Var03_018","Curve","Curve11_1","Curve11","Curve",1,,"Putrescine",0,"Stability",20241017,1,,,3,,,,,,,,2.40314238537702,0.62531570982977,0.5,239.958219650013,"yes",,243.262,241.650916048907,,
"20241017_PA_Test_Var03_019","Curve","Curve12_1","Curve12","Curve",1,,"Putrescine",0,"Stability",20241017,2.5,,,3,,,,,,,,2.40314238537702,0.62531570982977,0.5,358.305529476126,"no",,360.973,359.99822587502,,
"20241017_PA_Test_Var03_020","Curve","Curve13_1","Curve13","Curve",1,,"Putrescine",0,"Stability",20241017,5,,,3,,,,,"x",,,2.40314238537702,0.62531570982977,0.5,445.667197013394,"no",,446.8,447.359893412288,,
"20241017_PA_Test_Var03_021","Curve","Curve14_1","Curve14","Curve",1,,"Putrescine",0,"Stability",20241017,10,,,3,,,,,,,,2.40314238537702,0.62531570982977,0.5,590.88511985598,"no",,589.49,592.577816254874,,
"20241017_PA_Test_Var03_029","QC","QC01","QC01","QC",1,,"Putrescine",0,"Stability",20241017,,,,3,,,,,,,,2.40314238537702,0.62531570982977,,,,0.460541169509042,3.552,7.71266552301198,7.71266552301198,0.00376464446977567
"20241017_PA_Test_Var03_030","QC spike","Spike01","Spike","Spike",1,,"Putrescine",0,"Stability",20241017,,,,3,,,,,"x",,,2.40314238537702,0.62531570982977,,,,,363.211,,,
"20241017_PA_Test_Var03_031","QC","QC02","QC02","QC",2,,"Putrescine",0,"Stability",20241017,,,,3,,,,,,,,2.40314238537702,0.62531570982977,,,,0.638684373569185,1.635,2.55994990274001,2.55994990274001,0.000645288665630597
"20241017_PA_Test_Var03_032","QC spike","Spike02","Spike","Spike",2,,"Putrescine",0,"Stability",20241017,,,,3,,,,,"x",,,2.40314238537702,0.62531570982977,,,,,299.22,,,
"20241017_PA_Test_Var03_033","QC","QC03","QC03","QC",3,,"Putrescine",0,"Stability",20241017,,,,3,,,,,,,,2.40314238537702,0.62531570982977,,,,0.674466865546116,5.203,7.71424107808044,7.71424107808044,0.00376587439949607
"20241017_PA_Test_Var03_034","QC spike","Spike03","Spike","Spike",3,,"Putrescine",0,"Stability",20241017,,,,3,,,,,"x",,,2.40314238537702,0.62531570982977,,,,,316.882,,,
"20241017_PA_Test_Var03_035","QC","QC04","QC04","QC",4,,"Putrescine",0,"Stability",20241017,,,,3,,,,,,,,2.40314238537702,0.62531570982977,,,,0.166114727728216,1.69,10.1736915390491,10.1736915390491,0.0058622632756696
"20241017_PA_Test_Var03_036","QC spike","Spike04","Spike","Spike",4,,"Putrescine",0,"Stability",20241017,,,,3,,,,,"x",,,2.40314238537702,0.62531570982977,,,,,313.947,,,
"20241017_PA_Test_Var03_037","Curve","Curve01_2","Curve01","Curve",2,,"Putrescine",0,"Stability",20241017,0,,,3,,,,,,,,2.40314238537702,0.62531570982977,,,,,1.347,1.56596220772028,,
"20241017_PA_Test_Var03_038","Curve","Curve02_2","Curve02","Curve",2,,"Putrescine",0,"Stability",20241017,0.0015625,,,3,,,,,,,,2.40314238537702,0.62531570982977,,,,,3.033,3.54233562914255,,
"20241017_PA_Test_Var03_039","Curve","Curve03_2","Curve03","Curve",2,,"Putrescine",0,"Stability",20241017,0.003125,,,3,,,,,,,,2.40314238537702,0.62531570982977,,,,,2.544,2.98502042065284,,
"20241017_PA_Test_Var03_040","Curve","Curve04_2","Curve04","Curve",2,,"Putrescine",0,"Stability",20241017,0.00625,,,3,,,,,,,,2.40314238537702,0.62531570982977,0.5,9.65417519911977,"yes",,9.518,11.22013740684,,
"20241017_PA_Test_Var03_041","Curve","Curve05_2","Curve05","Curve",2,,"Putrescine",0,"Stability",20241017,0.0125,,,3,,,,,,,,2.40314238537702,0.62531570982977,0.5,17.6656967273921,"yes",,16.238,19.2316589351124,,
"20241017_PA_Test_Var03_042","Curve","Curve06_2","Curve06","Curve",2,,"Putrescine",0,"Stability",20241017,0.025,,,3,,,,,,,,2.40314238537702,0.62531570982977,0.5,24.4961296905751,"yes",,21.902,26.0620918982954,,
"20241017_PA_Test_Var03_043","Curve","Curve07_2","Curve07","Curve",2,,"Putrescine",0,"Stability",20241017,0.05,,,3,,,,,,,,2.40314238537702,0.62531570982977,0.5,47.8686271089635,"no",,41.348,49.4345893166838,,
"20241017_PA_Test_Var03_044","Curve","Curve08_2","Curve08","Curve",2,,"Putrescine",0,"Stability",20241017,0.1,,,3,,,,,,,,2.40314238537702,0.62531570982977,0.5,85.6419228678831,"no",,72.597,87.2078850756034,,
"20241017_PA_Test_Var03_045","Curve","Curve09_2","Curve09","Curve",2,,"Putrescine",0,"Stability",20241017,0.25,,,3,,,,,,,,2.40314238537702,0.62531570982977,0.5,143.114810781717,"no",,119.868,144.680772989437,,
"20241017_PA_Test_Var03_046","Curve","Curve10_2","Curve10","Curve",2,,"Putrescine",0,"Stability",20241017,0.5,,,3,,,,,,,,2.40314238537702,0.62531570982977,0.5,223.88321811573,"no",,185.892,225.449180323451,,
"20241017_PA_Test_Var03_047","Curve","Curve11_2","Curve11","Curve",2,,"Putrescine",0,"Stability",20241017,1,,,3,,,,,,,,2.40314238537702,0.62531570982977,0.5,328.125920231802,"no",,270.539,329.691882439523,,
"20241017_PA_Test_Var03_048","Curve","Curve12_2","Curve12","Curve",2,,"Putrescine",0,"Stability",20241017,2.5,,,3,,,,,,,,2.40314238537702,0.62531570982977,0.5,504.135543042912,"no",,412.967,505.701505250633,,
"20241017_PA_Test_Var03_049","Curve","Curve13_2","Curve13","Curve",2,,"Putrescine",0,"Stability",20241017,5,,,3,,,,,"x",,,2.40314238537702,0.62531570982977,0.5,679.48282357498,"yes",,553.463,681.0487857827,,
"20241017_PA_Test_Var03_050","Curve","Curve14_2","Curve14","Curve",2,,"Putrescine",0,"Stability",20241017,10,,,3,,,,,,,,2.40314238537702,0.62531570982977,0.5,965.11588013854,"yes",,781.759,966.68184234626,,
"20241017_PA_Test_Var03_051","Sample","Cells_1_2","Cells_1","Cells",2,1,"Putrescine",0,"Stability",20241017,,,,3,,,,,,,,2.40314238537702,0.62531570982977,,,,1.03404345001826,176.38,170.573103090479,170.573103090479,0.532313384812403
"20241017_PA_Test_Var03_052","Sample","Cells_2_2","Cells_2","Cells",2,2,"Putrescine",0,"Stability",20241017,,,,3,,,,,,,,2.40314238537702,0.62531570982977,,,,0.985345405553862,151.653,153.908466153304,153.908466153304,0.451613160430331
"20241017_PA_Test_Var03_053","Sample","Cells_3_1","Cells_3","Cells",1,3,"Putrescine",0,"Stability",20241017,,,,3,,,,,,,,2.40314238537702,0.62531570982977,,,,1.04457850996205,186.771,178.800346952175,178.800346952175,0.573962279230942
"20241017_PA_Test_Var03_054","Sample","Cells_4_2","Cells_4","Cells",2,4,"Putrescine",0,"Stability",20241017,,,,3,,,,,,,,2.40314238537702,0.62531570982977,,,,0.989820569549226,203.563,205.656465689236,205.656465689236,0.717914417234595
"20241017_PA_Test_Var03_055","Sample","Cells_5_3","Cells_5","Cells",3,5,"Putrescine",0,"Stability",20241017,,,,3,,,,,,,,2.40314238537702,0.62531570982977,,,,0.982200587402421,212.649,216.502619452084,216.502619452084,0.779413463820158
"20241017_PA_Test_Var03_056","Sample","Cells_6_1","Cells_6","Cells",1,6,"Putrescine",0,"Stability",20241017,,,,3,,,,,,,,2.40314238537702,0.62531570982977,,,,1.05242088031165,157.498,149.653055109816,149.653055109816,0.431810649921696
"20241017_PA_Test_Var03_057","Sample","Cells_1_1","Cells_1","Cells",1,1,"Putrescine",0,"Stability",20241017,,,,3,,,,,,,,2.40314238537702,0.62531570982977,,,,0.998304015578335,199.511,199.849942388962,199.849942388962,0.685774572173445
"20241017_PA_Test_Var03_058","Sample","Cells_2_3","Cells_2","Cells",3,2,"Putrescine",0,"Stability",20241017,,,,3,,,,,,,,2.40314238537702,0.62531570982977,,,,0.996899987951516,177.574,178.126193345522,178.126193345522,0.570505406340964
"20241017_PA_Test_Var03_059","Sample","Cells_3_2","Cells_3","Cells",2,3,"Putrescine",0,"Stability",20241017,,,,3,,,,,,,,2.40314238537702,0.62531570982977,,,,1.02280508729941,151.084,147.715338803132,147.715338803132,0.42290413721881
"20241017_PA_Test_Var03_060","Sample","Cells_4_1","Cells_4","Cells",1,4,"Putrescine",0,"Stability",20241017,,,,3,,,,,,,,2.40314238537702,0.62531570982977,,,,1.00169598442167,202.216,201.873625476047,201.873625476047,0.696913266164991
"20241017_PA_Test_Var03_061","Sample","Cells_5_1","Cells_5","Cells",1,5,"Putrescine",0,"Stability",20241017,,,,3,,,,,,,,2.40314238537702,0.62531570982977,,,,1.04002183156243,195.56,188.034514339194,188.034514339194,0.622094598157338
"20241017_PA_Test_Var03_062","Sample","Cells_6_3","Cells_6","Cells",3,6,"Putrescine",0,"Stability",20241017,,,,3,,,,,,,,2.40314238537702,0.62531570982977,,,,1.01918707435209,156.116,153.176981860023,153.176981860023,0.448185557389203
"20241017_PA_Test_Var03_063","Sample","Cells_1_3","Cells_1","Cells",3,1,"Putrescine",0,"Stability",20241017,,,,3,,,,,,,,2.40314238537702,0.62531570982977,,,,0.982722735562524,161.803,164.64766118124,164.64766118124,0.503050766921915
"20241017_PA_Test_Var03_064","Sample","Cells_2_1","Cells_2","Cells",1,2,"Putrescine",0,"Stability",20241017,,,,3,,,,,,,,2.40314238537702,0.62531570982977,,,,1.01591876556517,181.737,178.889303121493,178.889303121493,0.57441900598436
"20241017_PA_Test_Var03_065","Sample","Cells_3_3","Cells_3","Cells",3,3,"Putrescine",0,"Stability",20241017,,,,3,,,,,,,,2.40314238537702,0.62531570982977,,,,1.02058933888356,178.247,174.651050338217,174.651050338217,0.552810317835845
"20241017_PA_Test_Var03_066","Sample","Cells_4_3","Cells_4","Cells",3,4,"Putrescine",0,"Stability",20241017,,,,3,,,,,,,,2.40314238537702,0.62531570982977,,,,0.961621760725449,199.471,207.431869937634,207.431869937634,0.727851267165136
"20241017_PA_Test_Var03_067","Sample","Cells_5_2","Cells_5","Cells",2,5,"Putrescine",0,"Stability",20241017,,,,3,,,,,,,,2.40314238537702,0.62531570982977,,,,1.00703384852139,193.845,192.491047132745,192.491047132745,0.64584001880333
"20241017_PA_Test_Var03_068","Sample","Cells_6_2","Cells_6","Cells",2,6,"Putrescine",0,"Stability",20241017,,,,3,,,,,,,,2.40314238537702,0.62531570982977,,,,1.01263296349547,153.712,151.794387049586,151.794387049586,0.44173373354832
"20241017_PA_Test_Var03_008","Curve","Curve01_1","Curve01","Curve",1,,"Spermidine",0,"Stability",20241017,0,,,3,,,,,,,,4.11716825423196,0.675997020734239,,,,,17.705,16.9221850606501,,
"20241017_PA_Test_Var03_009","Curve","Curve02_1","Curve02","Curve",1,,"Spermidine",0,"Stability",20241017,0.0015625,,,3,,,,,,,,4.11716825423196,0.675997020734239,,,,,52.682,50.5439691401625,,
